match_id,team_id,scored,conceded,xgoals,passes,accuracy,shots,ontarget,offtarget,possession,tackleswon,corners,offsides,fouls,win,homeaway,rolling_avg_goals,prev_xgoals,prev_possession,prev_shots,prev_ontarget,prev_accuracy,cumulative_points,points_rank,goal_difference,win_streak,matchday,home_team_id,away_team_id,home_score,away_score,season_name,team_name,xg_performance,rolling_xg_performance,home_form_wins,home_form_goals,away_form_wins,away_form_goals,shot_conversion,rolling_shot_conversion,opponent_id,h2h_points,elo_before,opponent_elo_before
187,68,2,3,1.15,320,0.7,5,2,3,0.42,109,4,1,15,False,Away,1.0,0.69,0.64,12.0,4.0,0.83,24,12,0,0,23,69,68,3,2,2020-2021,Borussia Mönchengladbach,0.8500000000000001,0.26600000000000007,,,1.0,1.4,0.4,0.13333333333333336,69,0,1501.182561052797,1622.4286177247327
187,69,3,2,1.95,635,0.84,21,11,10,0.58,146,3,5,20,True,Home,2.4,0.87,0.49,14.0,7.0,0.81,46,1,21,6,23,69,68,3,2,2020-2021,RB Leipzig,1.05,0.516,3.0,1.0,,,0.14285714285714285,0.1386904761904762,68,0,1622.4286177247327,1501.182561052797
188,62,1,1,1.82,549,0.82,15,4,11,0.51,103,4,2,12,False,Away,1.8,1.64,0.51,12.0,6.0,0.83,24,12,-4,0,23,63,62,1,1,2020-2021,Hoffenheim,-0.8200000000000001,0.27400000000000013,,,2.0,1.6,0.06666666666666667,0.1828754578754579,63,0,1485.5608484548445,1507.2126721602424
188,63,1,1,0.91,480,0.78,4,1,3,0.49,120,3,9,13,False,Home,0.6,1.74,0.37,15.0,4.0,0.81,27,10,1,0,23,63,62,1,1,2020-2021,Union Berlin,0.08999999999999997,-0.93,2.0,1.2,,,0.25,0.050940170940170934,62,3,1507.2126721602424,1485.5608484548445
189,64,1,0,1.36,245,0.64,8,3,5,0.42,115,3,2,7,True,Away,0.8,1.09,0.33,6.0,3.0,0.64,25,11,-12,2,23,70,64,0,1,2020-2021,Augsburg,-0.3600000000000001,0.16599999999999998,,,2.0,0.8,0.125,0.17333333333333334,70,3,1428.303762130489,1458.2685172686731
189,70,0,1,0.52,427,0.77,10,5,5,0.58,140,5,2,9,False,Home,1.0,0.67,0.36,8.0,6.0,0.62,17,17,-13,0,23,70,64,0,1,2020-2021,Mainz,-0.52,0.26000000000000006,2.0,0.8,,,0.0,0.1522222222222222,64,0,1458.2685172686731,1428.303762130489
190,58,2,1,1.11,341,0.73,6,3,3,0.35,94,3,1,11,True,Away,0.8,0.53,0.63,9.0,1.0,0.85,32,7,5,2,23,72,58,1,2,2020-2021,Freiburg,0.8899999999999999,0.08400000000000019,,,2.0,1.2,0.3333333333333333,0.11111111111111112,72,0,1525.4968315446831,1530.1789217597554
190,72,1,2,1.44,659,0.87,21,5,16,0.65,102,8,1,12,False,Home,1.8,0.47,0.67,10.0,3.0,0.86,36,5,15,0,23,72,58,1,2,2020-2021,Bayer Leverkusen,-0.43999999999999995,0.25400000000000006,2.0,2.0,,,0.047619047619047616,0.09636363636363636,58,3,1530.1789217597554,1525.4968315446831
191,70,0,0,1.06,341,0.74,20,2,18,0.5,141,6,2,16,False,Away,1.0,0.52,0.58,10.0,5.0,0.77,18,17,-13,0,24,56,70,0,0,2020-2021,Mainz,-1.06,-0.15199999999999997,,,1.0,1.4,0.0,0.09222222222222222,56,1,1436.5478714108378,1329.294393955742
191,56,0,0,0.22,346,0.74,2,2,0,0.5,138,2,1,10,False,Home,0.2,1.5,0.52,11.0,5.0,0.82,8,18,-42,0,24,56,70,0,0,2020-2021,Schalke,-0.22,-0.33999999999999997,1.0,1.0,,,0.0,0.051515151515151514,70,1,1329.294393955742,1436.5478714108378
192,64,1,2,0.4,234,0.7,7,4,3,0.34,116,1,2,13,False,Away,0.8,1.36,0.42,8.0,3.0,0.64,25,12,-13,0,24,60,64,2,1,2020-2021,Augsburg,0.6,-0.07200000000000006,,,2.0,0.8,0.14285714285714285,0.14833333333333334,60,0,1450.0244079883244,1388.9121106715033
192,60,2,1,2.78,489,0.84,17,7,10,0.66,112,6,2,15,True,Home,0.6,0.76,0.42,7.0,2.0,0.75,21,15,-14,2,24,60,64,2,1,2020-2021,Hertha Berlin,-0.7799999999999998,-0.5740000000000001,1.0,0.8,,,0.11764705882352941,0.03636363636363636,64,3,1388.9121106715033,1450.0244079883244
193,57,1,1,0.74,336,0.79,8,1,7,0.42,121,4,1,17,False,Away,2.0,2.63,0.48,19.0,10.0,0.78,29,8,5,0,24,65,57,1,1,2020-2021,VfB Stuttgart,0.26,0.922,,,2.0,1.6,0.125,0.16605149236728184,65,1,1497.518875920414,1609.591024616475
193,65,1,1,2.0,490,0.81,19,8,11,0.58,125,13,1,15,False,Home,1.8,1.2,0.63,13.0,4.0,0.89,43,3,14,0,24,65,57,1,1,2020-2021,Eintracht Frankfurt,-1.0,0.7,5.0,2.4,,,0.05263157894736842,0.17641402714932125,57,1,1609.591024616475,1497.518875920414
194,69,3,0,2.43,523,0.84,13,8,5,0.54,107,2,1,13,True,Away,2.8,1.95,0.58,21.0,11.0,0.84,49,1,24,7,24,58,69,0,3,2020-2021,RB Leipzig,0.5699999999999998,0.6060000000000001,,,3.0,2.2,0.23076923076923078,0.13392857142857142,58,0,1635.7193076977605,1545.7663380085203
194,58,0,3,0.25,382,0.77,5,1,4,0.46,90,1,0,10,False,Home,0.8,1.11,0.35,6.0,3.0,0.73,32,7,2,0,24,58,69,0,3,2020-2021,Freiburg,-0.25,0.15800000000000017,3.0,2.2,,,0.0,0.13333333333333333,69,0,1545.7663380085203,1635.7193076977605
195,71,1,2,1.94,569,0.83,17,5,12,0.6,135,6,5,15,False,Away,1.6,0.68,0.58,11.0,2.0,0.82,42,4,16,0,24,62,71,2,1,2020-2021,Wolfsburg,-0.94,0.6719999999999999,,,4.0,2.0,0.058823529411764705,0.1644385026737968,62,0,1622.0832304140401,1486.8056166187255
195,62,2,1,1.01,335,0.74,9,4,5,0.4,122,2,0,13,True,Home,2.0,1.82,0.51,15.0,4.0,0.82,27,11,-3,2,24,62,71,2,1,2020-2021,Hoffenheim,0.99,-0.05999999999999992,2.0,1.8,,,0.2222222222222222,0.15005494505494504,71,0,1486.8056166187255,1622.0832304140401
196,72,1,0,1.89,574,0.85,13,5,8,0.55,105,8,2,10,True,Away,2.0,1.44,0.65,21.0,5.0,0.87,39,5,16,2,24,68,72,0,1,2020-2021,Bayer Leverkusen,-0.8899999999999999,0.34400000000000003,,,1.0,1.2,0.07692307692307693,0.10588744588744589,68,3,1509.9094152959183,1487.891871079769
196,68,0,1,0.56,422,0.83,7,3,4,0.45,110,7,3,6,False,Home,0.8,1.15,0.42,5.0,2.0,0.7,24,13,-1,0,24,68,72,0,1,2020-2021,Borussia Mönchengladbach,-0.56,0.020000000000000063,3.0,2.0,,,0.0,0.13333333333333336,72,0,1487.891871079769,1509.9094152959183
197,67,2,4,0.87,354,0.73,4,3,1,0.35,90,0,2,13,False,Away,2.4,3.77,0.61,20.0,9.0,0.89,33,6,12,0,24,55,67,4,2,2020-2021,Borussia Dortmund,1.13,0.5740000000000001,,,2.0,2.2,0.5,0.23138888888888887,55,0,1526.1498017051076,1626.8275935811448
197,55,4,2,3.13,690,0.88,25,9,16,0.65,122,6,0,8,True,Home,2.8,2.42,0.54,15.0,7.0,0.89,46,2,35,3,24,55,67,4,2,2020-2021,Bayern Munich,0.8700000000000001,0.7460000000000001,4.0,3.8,,,0.16,0.17243456234168306,67,0,1626.8275935811448,1526.1498017051076
198,59,1,1,0.96,267,0.74,11,5,6,0.35,118,3,0,10,False,Away,1.0,0.91,0.37,9.0,5.0,0.72,29,8,-4,0,24,61,59,1,1,2020-2021,Werder Bremen,0.040000000000000036,0.17599999999999993,,,2.0,1.4,0.09090909090909091,0.1377777777777778,61,1,1498.9873825162647,1442.3644774663683
198,61,1,1,1.06,606,0.88,16,4,12,0.65,88,9,5,13,False,Home,0.8,1.11,0.46,6.0,3.0,0.81,22,14,-18,0,24,61,59,1,1,2020-2021,Cologne,-0.06000000000000005,0.394,1.0,0.6,,,0.0625,0.13333333333333333,59,1,1442.3644774663683,1498.9873825162647
199,63,0,0,0.92,634,0.87,7,3,4,0.57,135,3,7,5,False,Away,0.4,0.91,0.49,4.0,1.0,0.78,28,10,1,0,24,66,63,0,0,2020-2021,Union Berlin,-0.92,-0.85,,,2.0,0.8,0.0,0.07871794871794871,66,0,1505.9679039963614,1399.6383770567231
199,66,0,0,0.53,434,0.78,5,3,2,0.43,105,3,1,9,False,Home,0.6,0.8,0.39,8.0,2.0,0.82,19,16,-17,0,24,66,63,0,0,2020-2021,Arminia Bielefeld,-0.53,-0.5379999999999999,2.0,1.0,,,0.0,0.10793650793650796,63,0,1399.6383770567231,1505.9679039963614
200,68,1,3,3.68,605,0.89,28,8,20,0.47,113,10,5,10,False,Away,0.8,0.56,0.45,7.0,3.0,0.83,24,13,-3,0,25,64,68,3,1,2020-2021,Borussia Mönchengladbach,-2.68,-0.019999999999999928,,,1.0,1.2,0.03571428571428571,0.11666666666666665,64,1,1469.157608877384,1426.5423382950476
200,64,3,1,1.44,329,0.76,10,3,7,0.2,87,1,3,6,True,Home,1.4,0.4,0.34,7.0,4.0,0.7,28,11,-11,2,25,64,68,3,1,2020-2021,Augsburg,1.56,-0.08600000000000005,1.0,0.8,,,0.3,0.13690476190476192,68,1,1426.5423382950476,1469.157608877384
201,55,3,1,3.34,670,0.88,22,6,16,0.57,105,8,7,9,True,Away,3.2,3.13,0.65,25.0,9.0,0.88,49,2,37,4,25,59,55,1,3,2020-2021,Bayern Munich,-0.33999999999999986,0.4120000000000001,,,3.0,1.8,0.13636363636363635,0.15110122900834974,59,1,1641.1890581972543,1495.756460498068
201,59,1,3,1.35,510,0.81,9,4,5,0.43,87,3,3,5,False,Home,0.8,0.96,0.35,11.0,5.0,0.74,29,10,-6,0,25,59,55,1,3,2020-2021,Werder Bremen,-0.3500000000000001,0.15999999999999995,2.0,1.0,,,0.1111111111111111,0.14262626262626266,55,1,1495.756460498068,1641.1890581972543
202,58,0,1,1.22,452,0.81,13,3,10,0.5,114,4,0,15,False,Away,0.4,0.25,0.46,5.0,1.0,0.77,32,7,1,0,25,70,58,1,0,2020-2021,Freiburg,-1.22,0.22800000000000015,,,2.0,1.2,0.0,0.13333333333333333,70,0,1530.831767742291,1430.5627859920812
202,70,1,0,2.0,428,0.81,10,7,3,0.5,118,0,1,24,True,Home,1.0,1.06,0.5,20.0,2.0,0.74,21,16,-12,2,25,70,58,1,0,2020-2021,Mainz,-1.0,-0.29999999999999993,2.0,0.8,,,0.1,0.09222222222222222,58,3,1430.5627859920812,1530.831767742291
203,61,1,2,1.3,574,0.86,9,5,4,0.59,131,6,0,13,False,Away,0.6,1.06,0.65,16.0,4.0,0.88,22,14,-19,0,25,63,61,2,1,2020-2021,Cologne,-0.30000000000000004,0.088,,,2.0,1.0,0.1111111111111111,0.10297619047619047,63,0,1445.595399484565,1500.031280847867
203,63,2,1,2.9,373,0.76,13,8,5,0.41,125,6,2,20,True,Home,0.8,0.92,0.57,7.0,3.0,0.87,31,9,2,2,25,63,61,2,1,2020-2021,Union Berlin,-0.8999999999999999,-0.906,1.0,1.0,,,0.15384615384615385,0.06333333333333332,61,3,1500.031280847867,1445.595399484565
204,56,0,5,0.31,380,0.78,7,1,6,0.48,126,8,2,8,False,Away,0.2,0.22,0.5,2.0,2.0,0.74,8,18,-47,0,25,71,56,5,0,2020-2021,Schalke,-0.31,-0.502,,,0.0,0.6,0.0,0.01818181818181818,71,0,1335.2794793744986,1594.6670585727113
204,71,5,0,1.5,449,0.81,16,7,9,0.52,108,3,6,12,True,Home,2.2,1.94,0.6,17.0,5.0,0.83,45,3,21,2,25,71,56,5,0,2020-2021,Wolfsburg,3.5,0.22000000000000003,3.0,1.6,,,0.3125,0.12620320855614972,56,3,1594.6670585727113,1335.2794793744986
205,60,0,2,0.36,310,0.78,4,0,4,0.32,94,0,0,11,False,Away,0.6,2.78,0.66,17.0,7.0,0.84,21,16,-16,0,25,67,60,2,0,2020-2021,Hertha Berlin,-0.36,-0.826,,,0.0,0.4,0.0,0.04171122994652406,67,0,1412.3941803647801,1511.788337088998
205,67,2,0,1.59,799,0.9,14,4,10,0.68,93,7,3,6,True,Home,2.6,0.87,0.35,4.0,3.0,0.73,36,6,14,2,25,67,60,2,0,2020-2021,Borussia Dortmund,0.4099999999999999,0.624,3.0,2.2,,,0.14285714285714285,0.28853174603174603,60,3,1511.788337088998,1412.3941803647801
206,66,2,1,1.31,259,0.66,10,5,5,0.33,102,5,2,9,True,Away,1.0,0.53,0.43,5.0,3.0,0.78,22,14,-16,2,25,72,66,1,2,2020-2021,Arminia Bielefeld,0.69,-0.5660000000000001,,,1.0,1.0,0.2,0.08571428571428574,72,0,1405.5750002052175,1528.6436774983033
206,72,1,2,2.82,769,0.88,20,8,12,0.67,120,9,2,16,False,Home,1.2,1.89,0.55,13.0,5.0,0.85,39,5,15,0,25,72,66,1,2,2020-2021,Bayer Leverkusen,-1.8199999999999998,0.33400000000000013,2.0,2.0,,,0.05,0.12127206127206128,66,3,1528.6436774983033,1405.5750002052175
207,69,1,1,1.23,467,0.8,14,8,6,0.54,112,4,4,14,False,Home,2.4,2.43,0.54,13.0,8.0,0.84,50,1,24,0,25,69,65,1,1,2020-2021,RB Leipzig,-0.22999999999999998,0.8459999999999999,4.0,1.6,,,0.07142857142857142,0.1675824175824176,65,1,1650.6538779639898,1603.354454770417
207,65,1,1,0.67,357,0.75,5,2,3,0.46,99,3,1,21,False,Away,1.4,2.0,0.58,19.0,8.0,0.81,44,4,14,0,25,69,65,1,1,2020-2021,Eintracht Frankfurt,0.32999999999999996,0.27599999999999997,,,3.0,2.6,0.2,0.14944034293879493,69,1,1603.354454770417,1650.6538779639898
208,62,0,2,1.32,579,0.83,16,5,11,0.55,116,4,1,9,False,Away,1.8,1.01,0.4,9.0,4.0,0.74,27,12,-5,0,25,57,62,2,0,2020-2021,Hoffenheim,-1.32,0.394,,,1.0,1.4,0.0,0.1802136752136752,57,1,1514.2217884600543,1503.755445766472
208,57,2,0,0.93,430,0.79,7,4,3,0.45,119,4,1,14,True,Home,2.0,0.74,0.42,8.0,1.0,0.79,32,7,7,2,25,57,62,2,0,2020-2021,VfB Stuttgart,1.0699999999999998,0.7160000000000002,2.0,2.0,,,0.2857142857142857,0.1466070479228374,62,1,1503.755445766472,1514.2217884600543
209,69,1,0,2.18,890,0.91,20,8,12,0.75,64,7,3,12,True,Away,2.2,1.23,0.54,14.0,8.0,0.8,53,1,25,2,26,66,69,0,1,2020-2021,RB Leipzig,-1.1800000000000002,0.55,,,3.0,2.6,0.05,0.15686813186813184,66,3,1647.9478015815905,1432.3772570646936
209,66,0,1,0.27,193,0.6,6,0,6,0.25,71,1,1,10,False,Home,0.4,1.31,0.33,10.0,5.0,0.66,22,17,-17,0,26,66,69,0,1,2020-2021,Arminia Bielefeld,-0.27,0.08600000000000003,1.0,0.8,,,0.0,0.12571428571428575,69,0,1432.3772570646936,1647.9478015815905
210,71,2,1,1.37,431,0.76,16,5,11,0.52,122,9,1,14,True,Away,2.6,1.5,0.52,16.0,7.0,0.81,48,3,22,3,26,59,71,1,2,2020-2021,Wolfsburg,0.6299999999999999,0.914,,,4.0,1.8,0.125,0.16517379679144387,59,3,1602.0050050285317,1483.6712763375479
210,59,1,2,0.61,454,0.75,11,4,7,0.48,109,3,1,16,False,Home,1.0,1.35,0.43,9.0,4.0,0.81,29,10,-7,0,26,59,71,1,2,2020-2021,Werder Bremen,0.39,-0.10200000000000006,2.0,1.2,,,0.09090909090909091,0.08484848484848487,71,0,1483.6712763375479,1602.0050050285317
211,67,2,2,1.88,566,0.88,13,4,9,0.56,91,2,2,12,False,Away,2.6,1.59,0.68,14.0,4.0,0.9,37,6,14,0,26,61,67,2,2,2020-2021,Borussia Dortmund,0.1200000000000001,0.718,,,1.0,2.0,0.15384615384615385,0.3046031746031746,61,0,1526.2178911626006,1428.7035886191084
211,61,2,2,1.58,427,0.84,10,2,8,0.44,98,5,2,4,False,Home,1.0,1.3,0.59,9.0,5.0,0.86,23,16,-19,0,26,61,67,2,2,2020-2021,Cologne,0.41999999999999993,-0.28,1.0,0.8,,,0.2,0.06805555555555556,67,3,1428.7035886191084,1526.2178911626006
212,63,2,5,3.49,434,0.79,25,8,17,0.45,107,4,2,10,False,Away,1.2,2.9,0.41,13.0,8.0,0.76,31,9,-1,0,26,65,63,5,2,2020-2021,Union Berlin,-1.4900000000000002,-0.882,,,1.0,0.4,0.08,0.0941025641025641,65,1,1516.9230917133236,1606.0605311528163
212,65,5,2,2.12,541,0.85,9,5,4,0.55,108,2,2,9,True,Home,2.0,0.67,0.46,5.0,2.0,0.75,47,4,17,2,26,65,63,5,2,2020-2021,Eintracht Frankfurt,2.88,-0.06600000000000003,4.0,2.2,,,0.5555555555555556,0.12277367627212828,63,1,1606.0605311528163,1516.9230917133236
213,57,0,4,0.7,601,0.87,13,5,8,0.57,123,3,2,12,False,Away,1.8,0.93,0.45,7.0,4.0,0.79,32,8,3,0,26,55,57,4,0,2020-2021,VfB Stuttgart,-0.7,0.8200000000000001,,,1.0,1.0,0.0,0.17517847649426596,55,0,1524.357754697888,1653.2742423577745
213,55,4,0,1.86,442,0.81,15,7,8,0.43,129,1,1,10,True,Home,3.4,3.34,0.57,22.0,6.0,0.88,52,2,41,5,26,55,57,4,0,2020-2021,Bayern Munich,2.1399999999999997,0.6480000000000001,4.0,3.6,,,0.26666666666666666,0.16660925039872407,57,3,1653.2742423577745,1524.357754697888
214,68,3,0,2.77,732,0.9,21,7,14,0.66,82,7,2,8,True,Away,1.4,3.68,0.47,28.0,8.0,0.89,27,12,0,2,26,56,68,0,3,2020-2021,Borussia Mönchengladbach,0.22999999999999998,-0.5599999999999999,,,0.0,1.2,0.14285714285714285,0.10380952380952382,56,3,1446.7167052897696,1327.9415329186781
214,56,0,3,0.18,308,0.77,4,1,3,0.34,73,2,7,8,False,Home,0.2,0.31,0.48,7.0,1.0,0.78,8,18,-50,0,26,56,68,0,3,2020-2021,Schalke,-0.18,-0.4919999999999999,0.0,0.2,,,0.0,0.01818181818181818,68,0,1327.9415329186781,1446.7167052897696
215,70,2,1,2.82,295,0.75,16,7,9,0.38,99,9,1,12,True,Away,1.0,2.0,0.5,10.0,7.0,0.81,24,14,-11,3,26,62,70,1,2,2020-2021,Mainz,-0.8199999999999998,-0.372,,,1.0,1.0,0.125,0.09,62,1,1456.179651661612,1493.6194795286383
215,62,1,2,1.07,569,0.86,8,2,6,0.62,86,2,0,14,False,Home,1.6,1.32,0.55,16.0,5.0,0.83,27,12,-6,0,26,62,70,1,2,2020-2021,Hoffenheim,-0.07000000000000006,0.07600000000000003,3.0,2.0,,,0.125,0.1552136752136752,70,1,1493.6194795286383,1456.179651661612
216,72,0,3,1.63,587,0.89,11,1,10,0.66,106,8,1,20,False,Away,0.8,2.82,0.67,20.0,8.0,0.88,39,5,12,0,26,60,72,3,0,2020-2021,Bayer Leverkusen,-1.63,-0.36599999999999994,,,1.0,0.6,0.0,0.09127206127206128,60,1,1501.8414206388272,1397.9646262911776
216,60,3,0,1.95,236,0.68,13,10,3,0.34,120,4,3,10,True,Home,1.0,0.36,0.32,4.0,0.0,0.78,24,14,-13,2,26,60,72,3,0,2020-2021,Hertha Berlin,1.05,-0.618,1.0,0.6,,,0.23076923076923078,0.04171122994652406,72,1,1397.9646262911776,1501.8414206388272
217,64,0,2,1.25,302,0.76,19,8,11,0.43,108,5,1,13,False,Away,1.2,1.44,0.2,10.0,3.0,0.76,28,11,-13,0,26,58,64,2,0,2020-2021,Augsburg,-1.25,0.354,,,1.0,0.8,0.0,0.19690476190476192,58,1,1448.983241882662,1505.2149020727602
217,58,2,0,0.92,395,0.81,10,3,7,0.57,102,3,1,21,True,Home,0.8,1.22,0.5,13.0,3.0,0.81,35,7,3,2,26,58,64,2,0,2020-2021,Freiburg,1.08,-0.3619999999999998,2.0,1.2,,,0.2,0.06666666666666667,64,1,1505.2149020727602,1448.983241882662
218,62,1,2,0.95,679,0.86,16,6,10,0.61,100,10,2,10,False,Away,1.0,1.07,0.62,8.0,2.0,0.86,27,13,-7,0,27,64,62,2,1,2020-2021,Hoffenheim,0.050000000000000044,0.22800000000000004,,,1.0,1.4,0.0625,0.14944444444444444,64,3,1471.4725735523205,1432.1922258110094
218,64,2,1,0.81,282,0.78,7,2,5,0.39,106,2,4,7,True,Home,1.4,1.25,0.43,19.0,8.0,0.76,31,10,-12,2,27,64,62,2,1,2020-2021,Augsburg,1.19,0.09199999999999994,2.0,1.2,,,0.2857142857142857,0.14690476190476193,62,0,1432.1922258110094,1471.4725735523205
219,66,1,1,0.48,302,0.68,9,2,7,0.44,111,3,1,10,False,Away,0.6,0.27,0.25,6.0,0.0,0.6,23,16,-17,0,27,70,66,1,1,2020-2021,Arminia Bielefeld,0.52,-0.33799999999999997,,,1.0,1.2,0.1111111111111111,0.040000000000000036,70,3,1423.4062480683806,1478.32655763793
219,70,1,1,2.12,425,0.75,12,5,7,0.56,104,2,1,27,False,Home,0.8,2.82,0.38,16.0,7.0,0.75,25,14,-11,0,27,70,66,1,1,2020-2021,Mainz,-1.12,-0.414,3.0,1.0,,,0.08333333333333333,0.095,66,0,1478.32655763793,1423.4062480683806
220,61,0,1,1.28,436,0.78,10,1,9,0.46,112,4,1,11,False,Away,1.0,1.58,0.44,10.0,2.0,0.84,23,16,-20,0,27,71,61,1,0,2020-2021,Cologne,-1.28,-0.10400000000000005,,,1.0,0.8,0.0,0.10805555555555554,71,1,1434.1740663607143,1615.4448916054394
220,71,1,0,0.85,475,0.82,13,6,7,0.54,94,5,1,18,True,Home,2.2,1.37,0.52,16.0,5.0,0.76,51,3,23,4,27,71,61,1,0,2020-2021,Wolfsburg,0.15000000000000002,1.23,3.0,2.4,,,0.07692307692307693,0.19017379679144386,61,1,1615.4448916054394,1434.1740663607143
221,56,1,2,0.46,421,0.82,4,2,2,0.4,117,4,2,9,False,Away,0.4,0.18,0.34,4.0,1.0,0.77,8,18,-51,0,27,72,56,2,1,2020-2021,Schalke,0.54,-0.4,,,0.0,0.6,0.25,0.01818181818181818,72,0,1314.5243144536619,1476.0338162133257
221,72,2,1,0.85,753,0.89,6,2,4,0.6,116,5,1,13,True,Home,1.0,1.63,0.66,11.0,1.0,0.89,42,5,13,2,27,72,56,2,1,2020-2021,Bayer Leverkusen,1.15,-0.85,1.0,1.8,,,0.3333333333333333,0.054908424908424916,56,3,1476.0338162133257,1314.5243144536619
222,65,2,1,1.44,370,0.8,15,3,12,0.44,115,2,2,12,True,Away,2.0,2.12,0.55,9.0,5.0,0.85,50,4,18,3,27,67,65,1,2,2020-2021,Eintracht Frankfurt,0.56,0.6,,,2.0,2.4,0.13333333333333333,0.2103553756185335,67,1,1621.039061768167,1520.7474134209947
222,67,1,2,1.84,505,0.82,20,7,13,0.56,145,10,5,9,False,Home,2.0,1.88,0.56,13.0,4.0,0.88,37,6,13,0,27,67,65,1,2,2020-2021,Borussia Dortmund,-0.8400000000000001,0.6439999999999999,3.0,2.2,,,0.05,0.27822954822954826,65,1,1520.7474134209947,1621.039061768167
223,55,1,0,0.65,467,0.83,9,5,4,0.48,123,4,5,9,True,Away,3.4,1.86,0.43,15.0,7.0,0.81,55,1,42,6,27,69,55,0,1,2020-2021,Bayern Munich,0.35,0.8620000000000001,,,4.0,2.0,0.1111111111111111,0.18836363636363634,69,1,1666.1760206089102,1656.9188105779035
223,69,0,1,0.59,524,0.83,13,3,10,0.52,109,8,6,13,False,Home,1.6,2.18,0.75,20.0,8.0,0.91,53,2,24,0,27,69,55,0,1,2020-2021,RB Leipzig,-0.59,0.46799999999999997,4.0,1.6,,,0.0,0.14186813186813185,55,1,1656.9188105779035,1666.1760206089102
224,58,1,2,1.63,515,0.78,7,4,3,0.52,108,3,3,14,False,Away,1.0,0.92,0.57,10.0,3.0,0.81,35,7,2,0,27,68,58,2,1,2020-2021,Freiburg,-0.6299999999999999,-0.0059999999999998275,,,1.0,0.6,0.14285714285714285,0.10666666666666666,68,1,1522.0059181444128,1460.1339237547859
224,68,2,1,1.48,481,0.8,19,5,14,0.48,119,0,3,11,True,Home,1.6,2.77,0.66,21.0,7.0,0.9,30,11,1,3,27,68,58,2,1,2020-2021,Borussia Mönchengladbach,0.52,-0.37,2.0,1.4,,,0.10526315789473684,0.13238095238095238,58,1,1460.1339237547859,1522.0059181444128
225,59,0,1,0.49,401,0.76,9,2,7,0.42,98,0,2,8,False,Away,1.0,0.61,0.48,11.0,4.0,0.75,29,12,-8,0,27,57,59,1,0,2020-2021,Werder Bremen,-0.49,0.18199999999999994,,,2.0,1.4,0.0,0.10303030303030306,57,0,1470.2313897606402,1511.4559764467522
225,57,1,0,0.75,595,0.84,14,3,11,0.58,125,6,2,8,True,Home,1.8,0.7,0.57,13.0,5.0,0.87,35,7,4,2,27,57,59,1,0,2020-2021,VfB Stuttgart,0.25,0.7080000000000001,3.0,2.4,,,0.07142857142857142,0.15699665831244777,59,3,1511.4559764467522,1470.2313897606402
226,60,1,1,0.89,359,0.78,4,1,3,0.44,114,3,4,12,False,Away,1.2,1.95,0.34,13.0,10.0,0.68,25,14,-13,0,27,63,60,1,1,2020-2021,Hertha Berlin,0.10999999999999999,-0.32399999999999995,,,0.0,0.4,0.25,0.06968325791855204,63,3,1423.7722307166791,1501.944561097973
226,63,1,1,0.63,535,0.84,11,2,9,0.56,112,2,2,13,False,Home,1.2,3.49,0.45,25.0,8.0,0.79,32,9,-1,0,27,63,60,1,1,2020-2021,Union Berlin,0.37,-0.792,2.0,1.0,,,0.09090909090909091,0.1101025641025641,60,0,1501.944561097973,1423.7722307166791
227,58,0,1,0.64,455,0.82,10,2,8,0.46,111,2,1,10,False,Away,0.6,1.63,0.52,7.0,4.0,0.78,35,7,1,0,28,66,58,1,0,2020-2021,Freiburg,-0.64,-0.0259999999999998,,,1.0,0.6,0.0,0.13523809523809524,66,3,1498.4814585729723,1426.54164371543
227,66,1,0,1.66,352,0.8,15,4,11,0.33,99,4,1,8,True,Home,0.8,0.48,0.44,9.0,2.0,0.68,26,15,-16,2,28,66,58,1,0,2020-2021,Arminia Bielefeld,-0.6599999999999999,-0.07799999999999999,0.0,0.2,,,0.06666666666666667,0.062222222222222255,58,0,1426.54164371543,1498.4814585729723
228,63,1,1,0.87,404,0.76,6,2,4,0.42,118,1,3,12,False,Away,1.2,0.63,0.56,11.0,2.0,0.84,33,9,-1,0,28,55,63,1,1,2020-2021,Union Berlin,0.13,-0.5700000000000001,,,1.0,0.8,0.16666666666666666,0.11495104895104895,55,1,1497.5190287681114,1685.6432588308346
228,55,1,1,0.94,608,0.86,14,2,12,0.58,141,8,1,10,False,Home,2.6,0.65,0.48,9.0,5.0,0.83,56,1,42,0,28,55,63,1,1,2020-2021,Bayern Munich,0.06000000000000005,1.1199999999999999,4.0,4.0,,,0.07142857142857142,0.20149494949494948,63,1,1685.6432588308346,1497.5190287681114
229,71,3,4,1.8,413,0.77,20,7,13,0.56,128,7,1,13,False,Away,2.4,0.85,0.54,13.0,6.0,0.82,51,4,22,0,28,65,71,4,3,2020-2021,Wolfsburg,1.2,0.9319999999999998,,,4.0,1.8,0.15,0.15101295763060468,65,3,1625.8640645930393,1635.4209942394195
229,65,4,3,1.36,355,0.71,9,5,4,0.44,113,3,1,11,True,Home,2.6,1.44,0.44,15.0,3.0,0.8,53,3,19,4,28,65,71,4,3,2020-2021,Eintracht Frankfurt,2.6399999999999997,0.514,4.0,2.6,,,0.4444444444444444,0.20368870895186686,71,0,1635.4209942394195,1625.8640645930393
